datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,대기압(mmHg)_예측,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측
2024-01-12 15:00:00,371.412,22.582,0.002,4.979,751.8584734962,34.8,7.37,758.50057
2024-01-12 16:00:00,218.609,24.474,0.002,2.908,752.0315878058,33.44,7.22,758.74754
2024-01-12 17:00:00,58.831,28.168,0.002,0.505,752.3876422372,30.21,6.14,759.09963
2024-01-12 18:00:00,0.0,34.414,0.002,-1.642,752.7268202736001,36.8,4.85,759.58025
2024-01-12 19:00:00,0.0,40.417,0.002,-2.087,752.9678151942,50.06,3.18,760.13482
2024-01-12 20:00:00,0.0,42.537,0.002,-2.503,753.1429546712001,52.74,1.81,760.57019
2024-01-12 21:00:00,0.0,42.922,0.002,-2.777,753.32852001,55.23,0.7,760.87561
2024-01-12 22:00:00,0.0,44.069,0.002,-2.862,753.5005467297,58.8,-0.24,761.08624
2024-01-12 23:00:00,0.0,44.334,0.002,-2.88,753.65761721312,65.09,-1.0,761.11221
2024-01-13 00:00:00,0.0,42.508,0.002,-2.904,753.7877829726,62.91,-1.5,761.26714
2024-01-13 01:00:00,0.0,40.81,0.002,-2.839,753.40312867714,65.6,-1.85,761.46618
2024-01-13 02:00:00,0.0,41.327,0.002,-2.874,753.6127560049,66.45,-2.32,761.56313
2024-01-13 03:00:00,0.0,42.932,0.002,-2.87,753.6658603945,70.85,-2.66,761.64464
2024-01-13 04:00:00,0.0,43.805,0.002,-2.84,753.6604974512,71.45,-2.92,761.90754
2024-01-13 05:00:00,0.0,43.843,0.002,-2.819,753.7360286946,72.02,-3.23,762.23338
2024-01-13 06:00:00,0.0,44.109,0.002,-2.761,753.8748651708,72.73,-3.42,762.79708
2024-01-13 07:00:00,0.0,45.342,0.002,-2.015,754.36162540632,73.01,-3.6,763.43664
2024-01-13 08:00:00,14.813,44.567,0.002,-1.105,754.8128177018,73.64,-3.37,763.91085
2024-01-13 09:00:00,160.834,43.904,0.003,0.422,755.2875319416,70.03,-1.86,764.20914
2024-01-13 10:00:00,313.604,41.185,0.003,2.837,755.48882608054,55.46,0.96,764.48762
2024-01-13 11:00:00,414.198,35.98,0.003,4.772,755.4902436977201,45.38,3.06,764.3342
2024-01-13 12:00:00,477.042,35.218,0.003,6.629,755.3767518165,42.84,3.98,763.95843
2024-01-13 13:00:00,502.391,32.153,0.003,6.918,755.2636049637999,41.1,4.56,763.59222
2024-01-13 14:00:00,475.644,27.077,0.002,7.014,755.3789644994,39.36,5.01,763.36863
2024-01-13 15:00:00,364.984,25.933,0.002,6.629,755.4073918492,38.76,5.38,763.4269
2024-01-13 16:00:00,210.192,26.455,0.002,4.303,755.63921351154,38.34,5.5,763.62768
2024-01-13 17:00:00,60.557,32.239,0.002,1.601,755.9163089162,39.69,5.08,763.77005
2024-01-13 18:00:00,0.0,38.661,0.002,-0.955,756.27473354352,44.64,4.16,763.89826
2024-01-13 19:00:00,0.0,44.058,0.003,-1.437,756.3444443058,57.27,2.02,764.2209
2024-01-13 20:00:00,0.0,40.773,0.003,-1.793,756.26498273752,63.7,0.59,764.37458
2024-01-13 21:00:00,0.0,39.239,0.002,-2.141,756.2260845222,67.37,-0.3,764.45841
2024-01-13 22:00:00,0.0,41.02,0.002,-2.335,756.2381605204,69.34,-1.04,764.24099
2024-01-13 23:00:00,0.0,41.661,0.002,-2.435,756.2065829102,71.58,-1.53,763.91938
2024-01-14 00:00:00,0.0,45.076,0.003,-2.548,756.02893822612,73.73,-1.99,763.54435
2024-01-14 01:00:00,0.0,49.767,0.003,-2.201,756.0720967935999,78.85,-2.77,763.31075
2024-01-14 02:00:00,0.0,50.69,0.003,-2.307,755.8887816408001,79.36,-2.94,763.46535
2024-01-14 03:00:00,0.0,52.452,0.003,-2.422,755.58931188668,79.95,-2.87,763.47046
2024-01-14 04:00:00,0.0,53.175,0.003,-2.443,755.15952636068,84.19,-3.64,763.13617
2024-01-14 05:00:00,0.0,53.213,0.003,-2.449,755.0255727881,87.98,-4.12,762.72885
2024-01-14 06:00:00,0.0,53.893,0.003,-2.406,755.0055836358,86.03,-3.86,762.42589
2024-01-14 07:00:00,0.0,53.409,0.003,-1.755,754.95827722546,85.64,-4.3,762.32306
2024-01-14 08:00:00,15.42,53.246,0.003,-0.847,754.8917617273,86.01,-3.86,762.25072
2024-01-14 09:00:00,142.4,52.402,0.003,1.067,754.7998791323,81.88,-2.24,762.36629
2024-01-14 10:00:00,223.894,51.358,0.003,3.702,754.4355365158001,73.55,-0.36,761.81221
2024-01-14 11:00:00,280.383,50.698,0.004,6.142,753.787557954,61.72,2.5,761.1937
2024-01-14 12:00:00,275.563,52.621,0.004,8.41,752.9290744919,59.05,4.24,759.81782
2024-01-14 13:00:00,283.979,55.767,0.005,8.51,752.119045035,62.09,8.31,758.64765
2024-01-14 14:00:00,167.397,58.571,0.005,7.747,751.6958600546001,67.77,8.95,758.0961
2024-01-14 15:00:00,82.405,64.339,0.006,7.111,751.2404224082001,78.84,8.77,758.13939
2024-01-14 16:00:00,40.942,70.237,0.006,5.926,751.81171463112,88.03,7.75,758.86811
2024-01-14 17:00:00,13.47,68.538,0.005,4.519,752.3124110186001,88.82,6.93,759.26157
2024-01-14 18:00:00,0.0,67.842,0.005,3.258,752.6762285917,86.43,6.08,759.79021
2024-01-14 19:00:00,0.0,61.913,0.004,2.55,753.2114353318,81.87,4.72,760.62836
2024-01-14 20:00:00,0.0,57.096,0.004,1.509,753.64141587392,79.41,3.53,761.22719
2024-01-14 21:00:00,0.0,52.302,0.003,0.654,753.9902997126001,76.6,2.79,761.51411
2024-01-14 22:00:00,0.0,49.304,0.003,-0.472,754.26507742568,74.15,1.45,761.91376
2024-01-14 23:00:00,0.0,45.439,0.003,-1.567,754.56099938654,73.88,0.56,762.27315
2024-01-15 00:00:00,0.0,43.793,0.003,-2.419,754.7392366196001,72.38,0.02,762.49962
2024-01-15 01:00:00,0.0,40.703,0.002,-2.904,755.0593630812,68.54,-0.77,762.94682
2024-01-15 02:00:00,0.0,39.664,0.002,-3.347,755.2619548274,64.58,-1.49,763.37486
2024-01-15 03:00:00,0.0,38.438,0.002,-3.771,755.41026458666,69.58,-2.08,763.69102
2024-01-15 04:00:00,0.0,38.485,0.002,-3.846,755.50613001088,73.95,-2.97,763.96288
2024-01-15 05:00:00,0.0,37.053,0.002,-3.959,755.7711719192,75.01,-3.56,764.42816
2024-01-15 06:00:00,0.0,40.647,0.002,-4.07,756.1703999193201,78.58,-4.14,764.85706
2024-01-15 07:00:00,0.0,40.717,0.002,-3.624,756.690297894,82.79,-4.66,765.39469
2024-01-15 08:00:00,16.161,40.234,0.002,-3.011,757.1274340276,77.19,-4.06,765.97276
2024-01-15 09:00:00,180.822,35.398,0.002,-1.64,757.6133991974,60.73,-2.82,766.51718
2024-01-15 10:00:00,337.553,32.481,0.002,0.428,757.8242041225,43.89,-1.7,766.50788
2024-01-15 11:00:00,453.369,27.368,0.002,2.348,757.8225914892,43.36,-0.81,766.25168
2024-01-15 12:00:00,525.784,24.057,0.001,4.031,757.5994480442,41.77,0.1,765.69003
2024-01-15 13:00:00,546.501,23.626,0.001,4.124,757.3246253274,38.39,1.58,765.25991
2024-01-15 14:00:00,494.525,22.544,0.001,3.873,757.27695138668,32.25,2.26,764.95381
2024-01-15 15:00:00,388.128,22.881,0.002,3.352,757.2907975312,30.08,2.77,765.14502
2024-01-15 16:00:00,234.745,25.083,0.002,1.398,757.5666703348,28.05,2.49,765.47542
2024-01-15 17:00:00,68.633,29.643,0.002,-0.845,757.88015124708,30.95,2.02,766.1303
2024-01-15 18:00:00,0.0,34.893,0.002,-2.865,758.29697570172,36.34,0.79,766.70258
2024-01-15 19:00:00,0.0,37.461,0.002,-3.135,758.6244452703,40.07,-0.28,767.19015
2024-01-15 20:00:00,0.0,38.717,0.002,-3.298,758.7991722132,43.29,-1.11,767.50109
2024-01-15 21:00:00,0.0,39.165,0.002,-3.462,758.9701863492,48.98,-1.72,767.8983
2024-01-15 22:00:00,0.0,39.674,0.002,-3.492,759.2411087436,56.96,-2.8,767.88537
2024-01-15 23:00:00,0.0,40.833,0.002,-3.508,759.520656851,61.43,-3.35,767.79867
2024-01-16 00:00:00,0.0,40.592,0.002,-3.517,759.6765197346,61.78,-3.94,767.8876
2024-01-16 01:00:00,0.0,45.408,0.002,-3.334,759.63654143,66.12,-4.5,767.93569
2024-01-16 02:00:00,0.0,46.373,0.002,-3.449,759.7943094710799,74.26,-5.31,768.1152
2024-01-16 03:00:00,0.0,45.377,0.002,-3.565,759.8025301506,76.59,-5.4,768.17177
2024-01-16 04:00:00,0.0,43.374,0.002,-3.69,759.7282740126,77.53,-6.07,768.25547
2024-01-16 05:00:00,0.0,40.796,0.002,-3.8,759.7864038176,81.22,-6.27,768.79419
2024-01-16 06:00:00,0.0,42.648,0.002,-3.911,760.08918134514,77.9,-6.42,769.32275
2024-01-16 07:00:00,0.0,42.273,0.002,-3.358,760.4709103988,81.07,-6.74,769.58228
2024-01-16 08:00:00,16.73,42.61,0.002,-2.628,760.8497292119,81.59,-6.46,769.74828
2024-01-16 09:00:00,182.408,34.812,0.002,-0.964,761.1979454954001,69.48,-4.75,769.93164
2024-01-16 10:00:00,336.891,30.635,0.002,1.712,761.5653633661,52.01,-2.85,770.19462
2024-01-16 11:00:00,466.417,29.216,0.002,4.035,761.72783429592,46.43,-1.57,770.04238
2024-01-16 12:00:00,527.786,27.549,0.002,5.989,761.6230431339001,41.56,-0.25,769.38112
2024-01-16 13:00:00,543.983,26.885,0.002,6.129,761.3596588626001,38.81,1.02,768.90802
2024-01-16 14:00:00,499.213,26.644,0.002,5.934,761.19009984688,36.84,2.05,768.61393
2024-01-16 15:00:00,382.832,25.133,0.002,5.325,761.053783579,34.8,2.81,768.5089
2024-01-16 16:00:00,209.283,26.587,0.002,3.222,761.07414026168,33.3,3.12,768.44232
2024-01-16 17:00:00,62.888,38.022,0.002,0.744,761.2283230064,35.0,3.01,768.64122
2024-01-16 18:00:00,0.0,43.208,0.002,-1.726,761.4228140829999,41.54,2.28,768.93346
2024-01-16 19:00:00,0.0,44.676,0.002,-2.2,761.415313463,49.84,0.84,769.00729
2024-01-16 20:00:00,0.0,44.649,0.002,-2.6,761.29475599774,55.4,-0.25,768.9367
2024-01-16 21:00:00,0.0,45.066,0.002,-2.907,761.1973829489,60.91,-1.03,768.76837
2024-01-16 22:00:00,0.0,46.442,0.002,-2.973,761.1738985076801,63.55,-1.74,768.67831
2024-01-16 23:00:00,0.0,47.095,0.002,-3.011,761.1031376586,70.13,-2.34,768.42337
2024-01-17 00:00:00,0.0,48.472,0.002,-3.036,760.9903658369,71.14,-2.67,768.25893
2024-01-17 01:00:00,0.0,51.154,0.002,-2.614,760.6179225508,73.19,-2.29,768.08192
2024-01-17 02:00:00,0.0,51.583,0.002,-2.642,760.4692602624,73.7,-2.08,767.80507
2024-01-17 03:00:00,0.0,52.537,0.002,-2.583,760.2060635066,70.84,-1.81,767.33062
2024-01-17 04:00:00,0.0,53.342,0.002,-2.444,759.7681023048,73.47,-1.54,767.03252
2024-01-17 05:00:00,0.0,54.278,0.002,-2.25,759.4656023002,73.34,-1.42,766.76181
2024-01-17 06:00:00,0.0,55.632,0.002,-2.219,759.2859624512,72.17,-1.27,766.66196
2024-01-17 07:00:00,0.0,58.796,0.002,-1.495,759.2426088676,73.24,-1.17,766.3934
2024-01-17 08:00:00,12.767,58.357,0.002,-0.259,759.1873292982,71.64,-0.82,766.32195
2024-01-17 09:00:00,67.367,60.057,0.002,0.956,759.1710529528,71.85,-0.26,766.49263
2024-01-17 10:00:00,86.366,61.312,0.003,2.022,759.0127148646001,78.22,0.11,766.18772
2024-01-17 11:00:00,87.122,63.021,0.003,2.775,758.7564186792,80.19,0.44,765.38234
2024-01-17 12:00:00,82.663,65.527,0.003,3.354,758.3270606885401,81.36,1.06,764.49742
2024-01-17 13:00:00,113.338,68.737,0.003,3.033,757.7001063646001,80.73,1.72,763.58612
2024-01-17 14:00:00,113.899,68.301,0.004,2.549,757.2328177386,84.93,1.92,762.96564
2024-01-17 15:00:00,82.713,68.9,0.004,1.873,756.803182225,88.37,1.94,762.76906
2024-01-17 16:00:00,33.692,71.434,0.004,1.589,756.6926605893,89.84,1.99,762.36765
2024-01-17 17:00:00,26.641,73.704,0.004,1.327,756.3676962278,90.9,2.19,762.31069
2024-01-17 18:00:00,0.0,74.691,0.004,1.005,756.2674504414999,93.09,2.15,762.15642
2024-01-17 19:00:00,0.0,74.905,0.004,1.126,756.07334939714,93.12,2.29,761.92867
2024-01-17 20:00:00,0.0,75.49,0.004,1.261,755.9017127096799,93.92,2.37,761.57579
2024-01-17 21:00:00,0.0,75.873,0.004,1.401,755.6889276209,93.82,2.47,761.14376
2024-01-17 22:00:00,0.0,77.143,0.004,1.505,755.4474451599999,94.51,2.6,760.60351
2024-01-17 23:00:00,0.0,77.52,0.004,1.634,755.27288323074,95.79,2.53,760.09894
2024-01-18 00:00:00,0.0,77.696,0.004,1.792,754.99068740448,96.32,2.71,759.629
2024-01-18 01:00:00,0.0,79.724,0.005,2.172,753.56729474708,96.88,2.88,759.58995
2024-01-18 02:00:00,0.0,79.884,0.005,2.406,753.3072932553999,96.76,2.94,759.75869
2024-01-18 03:00:00,0.0,80.072,0.005,2.605,752.9971051153,97.03,3.1,759.75684
2024-01-18 04:00:00,0.0,79.417,0.005,2.695,752.70653859712,97.08,3.21,759.8741
2024-01-18 05:00:00,0.0,78.686,0.005,2.814,752.5763578364,97.22,3.32,760.16293
2024-01-18 06:00:00,0.0,78.007,0.005,2.859,752.6975678555999,97.54,3.45,760.50955
2024-01-18 07:00:00,0.0,77.22,0.005,2.893,753.085124891,97.34,3.51,760.71398
2024-01-18 08:00:00,9.869,76.399,0.005,2.891,753.3989508318,97.33,3.71,761.17326
2024-01-18 09:00:00,31.247,75.411,0.005,2.963,753.7913457671,96.85,4.01,761.61041
2024-01-18 10:00:00,62.909,74.218,0.005,3.453,754.0674435893,95.37,4.57,761.91491
2024-01-18 11:00:00,85.239,73.025,0.005,4.021,754.1074969001,89.98,5.01,761.82447
2024-01-18 12:00:00,92.908,71.803,0.005,4.555,753.9453709988001,81.82,5.2,761.6762
2024-01-18 13:00:00,98.2,70.463,0.005,4.852,753.77545945394,75.38,5.63,761.42304
2024-01-18 14:00:00,118.184,68.887,0.005,5.21,753.7200523739999,77.54,5.99,761.28884
2024-01-18 15:00:00,100.845,67.43,0.005,5.21,753.8078846342,81.63,5.61,761.4654
2024-01-18 16:00:00,71.65,67.453,0.005,4.768,754.06181062368,81.3,5.52,761.72432
2024-01-18 17:00:00,24.974,67.464,0.005,4.279,754.3306328444801,81.48,5.69,761.91979
2024-01-18 18:00:00,0.0,67.677,0.005,3.812,754.6764564302,82.14,5.81,762.52956
2024-01-18 19:00:00,0.0,67.128,0.005,3.878,754.931402504,84.02,5.86,762.75365
2024-01-18 20:00:00,0.0,67.02,0.005,3.927,755.10463682352,85.59,5.95,763.15404
2024-01-18 21:00:00,0.0,66.67,0.005,3.899,755.3619380920001,85.54,6.19,763.54669
2024-01-18 22:00:00,0.0,66.27,0.005,3.752,755.7839979793999,82.44,6.54,763.89138
2024-01-18 23:00:00,0.0,65.735,0.005,3.575,756.140502448,72.85,7.09,764.05644
2024-01-19 00:00:00,0.0,64.936,0.005,3.588,756.38986806052,70.28,7.05,764.04184
2024-01-19 01:00:00,0.0,61.89,0.005,4.06,756.76302390552,69.33,6.94,764.28338
2024-01-19 02:00:00,0.0,61.979,0.005,3.859,757.0588783608,68.71,6.8,764.50609
2024-01-19 03:00:00,0.0,60.865,0.004,3.709,757.16131432814,67.75,6.73,764.5812
2024-01-19 04:00:00,0.0,60.632,0.004,3.451,757.1237587238,67.19,6.62,764.54393
2024-01-19 05:00:00,0.0,60.325,0.004,3.119,757.168462419,66.94,6.52,764.61659
2024-01-19 06:00:00,0.0,59.058,0.004,2.882,757.4101698985,67.72,6.32,764.96538
2024-01-19 07:00:00,0.0,57.014,0.004,2.797,757.8185786575,69.86,5.93,765.32405
2024-01-19 08:00:00,16.259,56.755,0.004,2.821,758.22652237806,70.6,5.88,765.67833
2024-01-19 09:00:00,95.97,54.803,0.004,3.525,758.6103441047,68.21,6.38,765.99556
2024-01-19 10:00:00,167.069,51.195,0.004,4.876,758.7279913294001,65.2,6.81,766.04504
2024-01-19 11:00:00,235.225,48.393,0.004,6.237,758.655835365,62.57,7.16,765.72122
2024-01-19 12:00:00,302.46,46.465,0.004,7.485,758.2340004962,60.67,7.56,765.12326
2024-01-19 13:00:00,333.833,45.824,0.004,8.222,757.75773362806,59.08,8.02,764.44962
2024-01-19 14:00:00,298.915,45.8,0.004,8.611,757.47939312048,59.08,7.82,764.31185
2024-01-19 15:00:00,224.696,45.121,0.004,8.679,757.2526193754,60.49,7.31,764.53551
2024-01-19 16:00:00,134.282,45.872,0.004,7.355,757.3230501972,61.08,6.86,764.65095
2024-01-19 17:00:00,36.767,48.223,0.004,5.689,757.423108468,61.84,6.47,764.80612
2024-01-19 18:00:00,0.0,50.415,0.004,4.122,757.5647951798,62.98,6.08,765.1885
2024-01-19 19:00:00,0.0,51.787,0.004,3.733,757.7302213539,63.15,5.79,765.23655
2024-01-19 20:00:00,0.0,52.413,0.004,3.368,757.8811713314001,63.37,5.64,765.27875
2024-01-19 21:00:00,0.0,53.839,0.004,2.96,758.0871383566,63.57,5.69,765.45992
2024-01-19 22:00:00,0.0,56.825,0.004,2.73,758.3086316652,63.54,5.78,765.53372
2024-01-19 23:00:00,0.0,58.02,0.004,2.553,758.41344532908,62.87,5.96,765.41499
2024-01-20 00:00:00,0.0,59.324,0.004,2.412,758.3561105898,62.19,6.15,765.18376
2024-01-20 01:00:00,0.0,60.229,0.004,2.851,757.7626615354001,62.52,6.28,765.03145
2024-01-20 02:00:00,0.0,62.321,0.004,2.731,757.58651697532,63.27,6.33,764.92529
2024-01-20 03:00:00,0.0,63.471,0.004,2.734,757.336476307,63.03,6.38,764.75206
2024-01-20 04:00:00,0.0,64.182,0.004,2.631,757.0834803944,65.03,6.27,764.32989
2024-01-20 05:00:00,0.0,64.84,0.004,2.716,756.8934521867,64.46,6.34,763.92702
2024-01-20 06:00:00,0.0,65.433,0.004,2.757,756.77923274534,62.73,6.6,763.80278
2024-01-20 07:00:00,0.0,65.282,0.004,3.021,756.8103828202001,62.64,6.68,763.68165
2024-01-20 08:00:00,11.964,65.658,0.004,3.406,756.7768925519,64.92,6.64,763.63446
2024-01-20 09:00:00,39.265,64.408,0.004,4.135,756.8938647208,68.23,6.63,763.82383
2024-01-20 10:00:00,74.342,61.745,0.004,5.04,756.7791802410001,71.22,6.52,763.90899
2024-01-20 11:00:00,114.623,60.35,0.004,6.033,756.54273069612,77.93,5.95,763.56454
2024-01-20 12:00:00,119.772,60.007,0.004,6.629,756.00252104248,83.01,5.42,762.95388
2024-01-20 13:00:00,118.585,60.148,0.004,6.572,755.56065201766,84.3,5.27,762.17172
2024-01-20 14:00:00,108.34,59.457,0.004,6.522,755.17962802228,87.3,5.06,761.67423
2024-01-20 15:00:00,69.062,59.49,0.004,6.396,754.8992248442,90.02,4.45,761.78657
2024-01-20 16:00:00,28.456,59.533,0.004,5.88,755.020659882,90.94,3.98,761.94478
2024-01-20 17:00:00,13.242,60.173,0.004,5.339,755.2537041454,91.75,3.63,761.91156
2024-01-20 18:00:00,0.0,61.509,0.004,4.811,755.53890772028,92.07,3.43,761.86197
2024-01-20 19:00:00,0.0,61.348,0.004,4.61,755.5233514344001,91.1,3.26,762.14194
2024-01-20 20:00:00,0.0,60.774,0.004,4.421,755.50049704526,91.27,2.96,762.39757
2024-01-20 21:00:00,0.0,59.835,0.004,4.251,755.5118754858,92.14,2.86,762.34132
2024-01-20 22:00:00,0.0,59.618,0.004,4.007,755.6517620488,91.67,2.88,762.19202
2024-01-20 23:00:00,0.0,60.363,0.004,3.782,755.7736471238001,90.07,2.92,762.10226
2024-01-21 00:00:00,0.0,59.769,0.004,3.584,755.70692160828,88.3,2.87,761.87303
2024-01-21 01:00:00,0.0,64.998,0.004,3.032,754.4115720349,87.16,2.65,761.82602
2024-01-21 02:00:00,0.0,63.908,0.004,2.954,754.3835572192,85.46,2.52,761.98484
2024-01-21 03:00:00,0.0,63.474,0.004,2.888,754.3521296214,84.49,2.51,761.86608
2024-01-21 04:00:00,0.0,63.15,0.004,2.876,754.3727563264,83.8,2.49,761.81127
2024-01-21 05:00:00,0.0,62.774,0.004,2.868,754.4623887354,81.81,2.43,762.1312
2024-01-21 06:00:00,0.0,62.182,0.004,2.888,754.8206933527999,80.08,2.39,762.38406
2024-01-21 07:00:00,0.0,61.713,0.004,2.951,755.1281437665999,79.45,2.41,762.88389
2024-01-21 08:00:00,15.209,61.383,0.004,3.068,755.32493003292,77.32,2.58,763.30476
2024-01-21 09:00:00,70.488,60.421,0.004,3.57,755.5907820082,77.79,2.88,763.64396
2024-01-21 10:00:00,150.553,59.481,0.004,4.789,755.7626962186,72.51,3.67,763.49321
2024-01-21 11:00:00,224.59,57.956,0.004,6.033,755.7222678768,68.46,4.82,763.44058
2024-01-21 12:00:00,262.587,55.846,0.004,7.464,755.5116504672,64.52,5.88,762.591
2024-01-21 13:00:00,269.173,55.119,0.004,7.361,755.3212847316,62.02,6.53,762.42423
2024-01-21 14:00:00,228.367,54.493,0.004,7.238,755.1975995078,66.54,6.37,762.71621
2024-01-21 15:00:00,156.868,54.929,0.004,6.566,755.1456577143,69.79,5.9,762.87179
2024-01-21 16:00:00,72.772,55.051,0.004,5.721,755.37450913112,71.68,5.37,763.29677
2024-01-21 17:00:00,30.571,56.109,0.004,4.717,755.6535621976,77.45,4.45,763.91592
2024-01-21 18:00:00,0.0,57.479,0.004,3.873,756.0237177946,80.79,3.76,764.48609
2024-01-21 19:00:00,0.0,59.176,0.004,3.448,756.15277346232,79.7,3.25,764.53498
2024-01-21 20:00:00,0.0,58.119,0.004,3.018,756.2242093672,77.68,3.14,764.69856
2024-01-21 21:00:00,0.0,60.387,0.004,2.73,756.348644653,78.48,3.0,764.93363
2024-01-21 22:00:00,0.0,57.799,0.004,2.004,756.5817339201201,76.44,2.41,764.88869
2024-01-21 23:00:00,0.0,57.95,0.004,1.441,756.7157249958,73.24,1.58,765.08984
2024-01-22 00:00:00,0.0,55.687,0.003,0.749,756.8608994959,69.09,1.01,765.06847
2024-01-22 01:00:00,0.0,53.873,0.003,-0.689,757.3924309322,65.89,0.67,765.29414
2024-01-22 02:00:00,0.0,49.409,0.003,-1.263,757.6293005118,62.9,0.16,765.43975
2024-01-22 03:00:00,0.0,51.004,0.002,-1.833,757.6455018510001,67.66,-0.22,765.56769
2024-01-22 04:00:00,0.0,46.8,0.002,-2.475,757.4614366362,70.7,-0.93,765.72514
2024-01-22 05:00:00,0.0,46.307,0.002,-3.002,757.4390847886,64.43,-1.75,765.60967
2024-01-22 06:00:00,0.0,46.8,0.002,-3.559,757.60427844348,68.82,-2.64,765.90109
2024-01-22 07:00:00,0.0,46.827,0.002,-3.748,757.7430399134801,74.22,-3.63,765.97376
2024-01-22 08:00:00,21.301,44.874,0.002,-3.813,757.7283086958,76.14,-4.14,766.28536
2024-01-22 09:00:00,112.415,41.001,0.002,-3.466,757.71470257112,71.42,-4.05,766.70724
2024-01-22 10:00:00,193.243,38.386,0.002,-2.678,757.6702538970001,69.29,-3.68,766.71008
2024-01-22 11:00:00,274.291,36.738,0.002,-1.86,757.3941935779,62.59,-3.12,766.12497
2024-01-22 12:00:00,292.064,38.363,0.002,-1.412,756.89898764426,61.28,-2.93,765.70831
2024-01-22 13:00:00,342.003,36.928,0.002,-1.495,756.586789338,62.39,-3.06,765.26765
2024-01-22 14:00:00,320.808,38.006,0.002,-1.716,756.4741300256001,62.36,-3.23,765.00625
2024-01-22 15:00:00,271.641,37.317,0.002,-2.045,756.3641709364,64.74,-3.79,765.0843
2024-01-22 16:00:00,183.316,38.208,0.002,-3.167,756.4953567802,57.8,-3.92,765.29633
2024-01-22 17:00:00,64.17,40.251,0.002,-4.298,756.6937481791999,57.04,-4.59,765.74526
2024-01-22 18:00:00,0.0,41.679,0.002,-5.343,756.9152414878,60.92,-5.5,766.1213
2024-01-22 19:00:00,0.0,36.166,0.002,-5.64,756.9297926906,63.86,-5.91,766.22405
2024-01-22 20:00:00,0.0,38.0,0.002,-5.808,756.8552740309,64.39,-5.71,766.19514
2024-01-22 21:00:00,0.0,36.349,0.002,-6.038,756.87710833572,68.73,-6.3,766.38423
2024-01-22 22:00:00,0.0,39.017,0.002,-6.115,756.8997902106,72.29,-6.74,766.25476
2024-01-22 23:00:00,0.0,37.535,0.001,-6.292,756.83397977072,67.45,-7.04,765.82078
2024-01-23 00:00:00,0.0,37.873,0.001,-6.388,756.6224922892,74.63,-8.17,765.51732
2024-01-23 01:00:00,0.0,33.447,0.001,-6.611,756.9923478613999,76.43,-9.4,765.73515
2024-01-23 02:00:00,0.0,34.667,0.001,-6.656,756.9537196684,71.69,-9.96,765.87965
2024-01-23 03:00:00,0.0,36.266,0.001,-6.641,756.812182969,73.18,-10.07,765.81793
2024-01-23 04:00:00,0.0,38.784,0.001,-6.703,756.53297989012,77.82,-9.89,765.63269
2024-01-23 05:00:00,0.0,36.105,0.001,-6.874,756.3490946902,79.54,-9.82,765.56444
2024-01-23 06:00:00,0.0,42.012,0.001,-6.853,756.25170664012,73.61,-9.59,765.59499
2024-01-23 07:00:00,0.0,35.179,0.001,-7.004,756.2746135336,77.05,-9.77,765.53209
2024-01-23 08:00:00,21.904,39.739,0.001,-6.501,756.18202588032,79.13,-10.41,765.61968
2024-01-23 09:00:00,127.128,40.361,0.001,-6.013,756.10401943232,78.76,-10.16,765.76077
2024-01-23 10:00:00,216.342,38.536,0.001,-5.12,755.9746637398,68.85,-8.03,765.51285
2024-01-23 11:00:00,380.295,32.754,0.001,-4.044,755.7488575747001,58.89,-5.78,765.02719
2024-01-23 12:00:00,429.462,31.748,0.001,-3.215,755.193924204,57.89,-5.62,764.16429
2024-01-23 13:00:00,431.514,30.967,0.001,-2.955,754.4068091412,55.45,-5.49,763.44769
2024-01-23 14:00:00,376.383,32.587,0.001,-3.309,753.9642725612,54.57,-5.38,763.04116
2024-01-23 15:00:00,283.686,34.58,0.001,-3.673,753.5393624382001,54.31,-5.58,762.94206
2024-01-23 16:00:00,208.427,30.633,0.001,-4.454,753.5594640998,58.78,-6.1,762.95509
2024-01-23 17:00:00,71.75,32.506,0.001,-5.511,753.6412208578,59.81,-6.46,763.09174
2024-01-23 18:00:00,0.0,34.805,0.001,-6.521,753.7752569372,64.37,-7.2,763.21841
2024-01-23 19:00:00,0.0,36.776,0.001,-6.613,753.90987056434,65.89,-7.19,763.41029
2024-01-23 20:00:00,0.0,38.031,0.001,-6.7,753.925194331,59.74,-6.93,763.78152
2024-01-23 21:00:00,0.0,41.997,0.001,-6.767,753.9400830617,64.33,-7.04,764.10083
2024-01-23 22:00:00,0.0,39.585,0.001,-6.975,753.8440826263201,69.53,-7.65,764.48419
