datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,대기압(mmHg)_예측,hour,month,weekday,일사량x기온,습도x기온,일사량x절대습도,humidity_lag_1h,humidity_lag_3h,humidity_lag_6h,humidity_lag_12h,humidity_lag_24h,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측
2024-05-13 00:00:00,0.0,43.641,0.006,10.469,747.01587820808,0,5,0,0.0,456.87762899999996,0.0,40.455,35.253,31.557,28.829,69.629,69.74,13.35,754.64071
2024-05-13 01:00:00,0.0,46.803,0.006,10.466,747.441658403,1,5,0,0.0,489.84019799999993,0.0,43.641,37.223,33.342,30.803,74.53,73.37,12.58,754.74645
2024-05-13 02:00:00,0.0,48.316,0.006,9.96,747.412405985,2,5,0,0.0,481.2273600000001,0.0,46.803,40.455,35.073,29.947,68.837,76.3,12.0,754.86118
2024-05-13 03:00:00,0.0,49.547,0.006,9.585,747.4396332356,3,5,0,0.0,474.907995,0.0,48.316,43.641,35.253,27.238,71.563,77.27,11.49,754.88555
2024-05-13 04:00:00,0.0,51.321,0.006,9.481,747.68055315,4,5,0,0.0,486.57440099999997,0.0,49.547,46.803,37.223,24.885,67.988,77.73,11.07,755.00966
2024-05-13 05:00:00,0.0,53.114,0.006,9.393,747.9420247631999,5,5,0,0.0,498.899802,0.0,51.321,48.316,40.455,32.042,62.814,80.7,10.69,755.35991
2024-05-13 06:00:00,33.125,51.89,0.007,9.898,748.2518753754,6,5,0,327.87125,513.60722,0.231875,53.114,49.547,43.641,31.557,56.173,74.98,12.69,755.81931
2024-05-13 07:00:00,211.615,47.371,0.007,13.727,748.6082298315999,7,5,0,2904.839105,650.2617170000001,1.481305,51.89,51.321,46.803,33.342,47.126,64.39,15.87,756.06664
2024-05-13 08:00:00,423.067,42.693,0.007,17.346,748.8891280506,8,5,0,7338.520182,740.552778,2.961469,47.371,53.114,48.316,35.073,42.854,55.83,18.3,756.19269
2024-05-13 09:00:00,623.6,40.158,0.007,20.707,749.1348483618,9,5,0,12912.8852,831.5517060000001,4.365200000000001,42.693,51.89,49.547,35.253,36.668,44.77,20.71,756.17345
2024-05-13 10:00:00,782.032,37.634,0.007,22.586,749.16914869706,10,5,0,17662.974752,850.0015239999999,5.474224,40.158,47.371,51.321,37.223,33.548,40.25,21.58,756.20951
2024-05-13 11:00:00,897.769,33.083,0.007,24.199,749.04151814714,11,5,0,21725.112031,800.575517,6.284383,37.634,42.693,53.114,40.455,29.222,34.46,22.87,755.93041
2024-05-13 12:00:00,920.613,27.342,0.006,25.231,748.8357236362,12,5,0,23227.986603,689.866002,5.523678,33.083,40.158,51.89,43.641,28.829,32.16,24.01,755.49639
2024-05-13 13:00:00,952.888,26.08,0.006,25.243,748.5780773392,13,5,0,24053.751784,658.3374399999999,5.717328,27.342,37.634,47.371,46.803,30.803,22.9,24.0,755.13032
2024-05-13 14:00:00,888.674,26.583,0.006,25.154,748.3493084291999,14,5,0,22353.705796,668.668782,5.332044,26.08,33.083,42.693,48.316,29.947,21.36,24.34,754.75899
2024-05-13 15:00:00,763.697,25.344,0.006,24.616,748.1623179726,15,5,0,18799.165352,623.8679040000001,4.582182,26.583,27.342,40.158,49.547,27.238,23.55,24.38,754.42175
2024-05-13 16:00:00,607.464,25.814,0.006,23.124,748.087461785,16,5,0,14046.997536,596.9229359999999,3.6447840000000005,25.344,26.08,37.634,51.321,24.885,21.55,24.18,754.35143
2024-05-13 17:00:00,410.278,28.124,0.007,21.46,748.2012461904,17,5,0,8804.56588,603.54104,2.8719460000000003,25.814,26.583,33.083,53.114,32.042,22.44,23.75,754.48299
2024-05-13 18:00:00,202.068,30.304,0.007,19.55,748.3701601528,18,5,0,3950.4294000000004,592.4432,1.414476,28.124,25.344,27.342,51.89,31.557,25.19,22.97,754.67622
2024-05-13 19:00:00,22.866,35.284,0.007,17.019,748.7579422068,19,5,0,389.15645399999994,600.498396,0.160062,30.304,25.814,26.08,47.371,33.342,37.32,21.67,755.01368
2024-05-13 20:00:00,0.0,39.101,0.007,14.733,749.0593921246001,20,5,0,0.0,576.075033,0.0,35.284,28.124,26.583,42.693,35.073,44.84,20.31,755.57399
2024-05-13 21:00:00,0.0,40.605,0.007,12.981,749.377193394,21,5,0,0.0,527.0935049999999,0.0,39.101,30.304,25.344,40.158,35.253,50.7,18.85,756.04787
2024-05-13 22:00:00,0.0,43.898,0.007,12.406,749.5291559551999,22,5,0,0.0,544.5985880000001,0.0,40.605,35.284,25.814,37.634,37.223,54.45,17.32,756.3093
2024-05-13 23:00:00,0.0,40.882,0.007,12.016,749.7099508996799,23,5,0,0.0,491.238112,0.0,43.898,39.101,28.124,33.083,40.455,60.07,15.82,756.36672
2024-05-14 00:00:00,0.0,40.641,0.006,11.455,749.8135794656,0,5,1,0.0,465.54265499999997,0.0,40.882,40.605,30.304,27.342,43.641,63.59,14.67,756.30662
2024-05-14 01:00:00,0.0,49.234,0.007,11.234,749.8333060962,1,5,1,0.0,553.0947560000001,0.0,40.641,43.898,35.284,26.08,46.803,68.24,13.73,756.35482
2024-05-14 02:00:00,0.0,49.335,0.007,11.143,749.7006951346,2,5,1,0.0,549.739905,0.0,49.234,40.882,39.101,26.583,48.316,72.06,12.77,756.2805
2024-05-14 03:00:00,0.0,49.672,0.007,10.688,749.5736346318,3,5,1,0.0,530.894336,0.0,49.335,40.641,40.605,25.344,49.547,74.6,11.95,756.33757
2024-05-14 04:00:00,0.0,50.969,0.007,10.531,749.69104183666,4,5,1,0.0,536.754539,0.0,49.672,49.234,43.898,25.814,51.321,75.76,11.35,756.54248
2024-05-14 05:00:00,0.0,52.156,0.007,10.335,749.8888856904,5,5,1,0.0,539.0322600000001,0.0,50.969,49.335,40.882,28.124,53.114,77.95,10.9,756.91912
2024-05-14 06:00:00,34.286,53.348,0.007,10.822,750.16065565486,6,5,1,371.043092,577.332056,0.24000200000000002,52.156,49.672,40.641,30.304,51.89,76.76,11.97,757.33893
2024-05-14 07:00:00,206.157,49.255,0.007,14.663,750.43863613268,7,5,1,3022.880091,722.2260650000001,1.4430990000000001,53.348,50.969,49.234,35.284,47.371,62.99,16.07,757.75867
2024-05-14 08:00:00,408.531,45.712,0.007,18.387,750.63695252548,8,5,1,7511.659497000001,840.5065440000001,2.8597170000000003,49.255,52.156,49.335,39.101,42.693,55.31,18.66,757.71806
2024-05-14 09:00:00,619.131,40.403,0.007,21.898,750.7257298638,9,5,1,13557.730637999999,884.7448939999999,4.333917,45.712,53.348,49.672,40.605,40.158,46.2,22.19,757.52347
2024-05-14 10:00:00,780.985,33.292,0.007,23.502,750.7052531712001,10,5,1,18354.709469999998,782.428584,5.466895,40.403,49.255,50.969,43.898,37.634,39.85,23.74,757.43383
2024-05-14 11:00:00,896.037,29.665,0.006,24.859,750.6490360243,11,5,1,22274.583783000002,737.442235,5.376222,33.292,45.712,52.156,40.882,33.083,31.19,25.24,757.25473
2024-05-14 12:00:00,922.029,31.06,0.007,26.083,750.45203224,12,5,1,24049.282407,810.13798,6.454203,29.665,40.403,53.348,40.641,27.342,29.1,26.5,756.97511
2024-05-14 13:00:00,951.827,31.234,0.007,26.3,750.1451818758001,13,5,1,25033.0501,821.4542,6.662789,31.06,33.292,49.255,49.234,26.08,27.89,25.47,756.36202
2024-05-14 14:00:00,891.565,29.215,0.007,26.241,749.7249221372,14,5,1,23395.557165000002,766.630815,6.2409550000000005,31.234,29.665,45.712,49.335,26.583,29.84,25.31,755.74234
2024-05-14 15:00:00,765.038,28.514,0.007,25.84,749.35877187128,15,5,1,19768.58192,736.80176,5.355266,29.215,31.06,40.403,49.672,25.344,32.77,25.48,755.38794
2024-05-14 16:00:00,603.369,28.418,0.007,24.352,749.206554289,16,5,1,14693.241888,692.035136,4.2235830000000005,28.514,31.234,33.292,50.969,25.814,32.17,25.53,755.20724
2024-05-14 17:00:00,411.205,28.334,0.007,22.615,749.1800020942001,17,5,1,9299.401075,640.7734099999999,2.878435,28.418,29.215,29.665,52.156,28.124,31.79,25.0,755.13339
2024-05-14 18:00:00,203.866,29.072,0.007,20.562,749.1421239632,18,5,1,4191.892692,597.778464,1.427062,28.334,28.514,31.06,53.348,30.304,34.17,24.35,755.21891
2024-05-14 19:00:00,24.153,30.918,0.007,17.759,749.3921196278,19,5,1,428.933127,549.072762,0.169071,29.072,28.418,31.234,49.255,35.284,36.84,22.9,755.53608
2024-05-14 20:00:00,0.0,32.781,0.007,15.402,749.72519215952,20,5,1,0.0,504.89296199999995,0.0,30.918,28.334,29.215,45.712,39.101,40.33,21.18,755.97239
2024-05-14 21:00:00,0.0,32.885,0.006,13.481,750.0905773622,21,5,1,0.0,443.322685,0.0,32.781,29.072,28.514,40.403,40.605,44.84,19.62,756.56201
2024-05-14 22:00:00,0.0,37.365,0.006,13.0,750.1294305737999,22,5,1,0.0,485.745,0.0,32.885,30.918,28.418,33.292,43.898,50.3,18.01,756.68081
2024-05-14 23:00:00,0.0,36.771,0.006,12.461,750.09930808388,23,5,1,0.0,458.203431,0.0,37.365,32.781,28.334,29.665,40.882,59.37,16.18,756.656
2024-05-15 00:00:00,0.0,39.9,0.006,11.928,750.048873915,0,5,2,0.0,475.9272,0.0,36.771,32.885,29.072,31.06,40.641,61.4,15.09,756.54854
2024-05-16 01:00:00,0.0,62.765,0.006,8.475,744.63128109768,1,5,3,0.0,531.933375,0.0,39.9,37.365,30.918,31.234,49.234,82.47,8.97,752.44023
2024-05-16 02:00:00,0.0,61.865,0.006,8.595,744.8691707616,2,5,3,0.0,531.729675,0.0,62.765,36.771,32.781,29.215,49.335,82.99,8.93,752.66321
2024-05-16 03:00:00,0.0,61.19,0.006,8.576,745.1040151738,3,5,3,0.0,524.76544,0.0,61.865,39.9,32.885,28.514,49.672,84.4,8.93,752.99191
2024-05-16 04:00:00,0.0,60.94,0.006,8.586,745.0604740747,4,5,3,0.0,523.23084,0.0,61.19,62.765,37.365,28.418,50.969,82.82,8.89,752.96955
2024-05-16 05:00:00,0.0,59.259,0.006,8.481,745.0224084282,5,5,3,0.0,502.575579,0.0,60.94,61.865,36.771,28.334,52.156,84.18,8.67,753.06136
2024-05-16 06:00:00,34.439,57.206,0.006,8.744,744.9342011370001,6,5,3,301.134616,500.209264,0.206634,59.259,61.19,39.9,29.072,53.348,80.4,10.28,753.29315
2024-05-16 07:00:00,192.517,54.634,0.006,10.971,744.9507775072,7,5,3,2112.104007,599.389614,1.155102,57.206,60.94,62.765,30.918,49.255,62.51,14.96,753.20083
2024-05-16 08:00:00,331.923,49.236,0.006,13.503,744.95838313588,8,5,3,4481.956269,664.833708,1.991538,54.634,59.259,61.865,32.781,45.712,49.32,18.18,753.27327
2024-05-16 09:00:00,522.438,39.024,0.006,16.052,744.9142944915201,9,5,3,8386.174776,626.413248,3.134628,49.236,57.206,61.19,32.885,40.403,42.91,19.73,753.15636
2024-05-16 10:00:00,732.682,28.912,0.005,17.802,744.8174164836,10,5,3,13043.204964,514.691424,3.6634100000000003,39.024,54.634,60.94,37.365,33.292,40.75,19.48,752.98866
2024-05-16 11:00:00,864.635,25.367,0.005,19.216,744.65628066414,11,5,3,16614.82616,487.45227200000005,4.323175,28.912,49.236,59.259,36.771,29.665,37.67,20.56,752.62682
2024-05-16 12:00:00,928.103,22.792,0.004,20.356,744.47018278132,12,5,3,18892.464668,463.9539520000001,3.712412,25.367,39.024,57.206,39.9,31.06,32.1,21.64,752.16539
2024-05-16 13:00:00,946.169,21.508,0.004,20.501,744.36854938032,13,5,3,19397.410669,440.935508,3.784676,22.792,28.912,54.634,62.765,31.234,32.72,20.67,751.50754
2024-05-16 14:00:00,883.133,21.334,0.004,20.461,744.3084994166,14,5,3,18069.784313,436.51497399999994,3.5325320000000002,21.508,25.367,49.236,61.865,29.215,31.71,20.55,751.03027
2024-05-16 15:00:00,763.948,21.987,0.004,20.195,744.291773034,15,5,3,15427.92986,444.02746499999995,3.055792,21.334,22.792,39.024,61.19,28.514,33.78,20.5,750.80292
2024-05-16 16:00:00,612.029,21.503,0.004,19.001,744.4840514277,16,5,3,11629.163029000001,408.578503,2.448116,21.987,21.508,28.912,60.94,28.418,33.04,20.43,750.87784
2024-05-16 17:00:00,414.681,23.879,0.005,17.591,744.8420935234,17,5,3,7294.6534710000005,420.055489,2.073405,21.503,21.334,25.367,59.259,28.334,36.66,20.03,751.03403
2024-05-16 18:00:00,206.68,25.621,0.005,15.903,745.278479595,18,5,3,3286.8320400000002,407.450763,1.0334,23.879,21.987,22.792,57.206,29.072,43.98,19.5,751.36565
2024-05-16 19:00:00,26.664,27.901,0.005,13.586,745.8746288725999,19,5,3,362.257104,379.062986,0.13332000000000002,25.621,21.503,21.508,54.634,30.918,50.5,18.33,751.9677
2024-05-16 20:00:00,0.0,29.967,0.005,11.608,746.481954074,20,5,3,0.0,347.856936,0.0,27.901,23.879,21.334,49.236,32.781,59.43,17.09,752.56262
2024-05-16 21:00:00,0.0,33.469,0.005,10.081,747.0316745138,21,5,3,0.0,337.400989,0.0,29.967,25.621,21.987,39.024,32.885,64.64,16.15,752.87921
2024-05-16 22:00:00,0.0,38.563,0.006,9.838,747.3172231172,22,5,3,0.0,379.382794,0.0,33.469,27.901,21.503,28.912,37.365,68.81,15.45,753.15156
2024-05-16 23:00:00,0.0,40.441,0.006,9.45,747.71906133308,23,5,3,0.0,382.16745,0.0,38.563,29.967,23.879,25.367,36.771,73.29,14.91,753.61956
2024-05-17 00:00:00,0.0,38.966,0.005,9.064,748.00289979512,0,5,4,0.0,353.18782400000003,0.0,40.441,33.469,25.621,22.792,39.9,77.51,13.02,753.99288
2024-05-17 01:00:00,0.0,51.413,0.007,10.015,747.4218567662,1,5,4,0.0,514.901195,0.0,38.966,38.563,27.901,21.508,62.765,82.62,12.22,754.02656
2024-05-17 02:00:00,0.0,51.863,0.007,9.884,747.45330686586,2,5,4,0.0,512.613892,0.0,51.413,40.441,29.967,21.334,61.865,84.85,13.75,754.11927
2024-05-17 03:00:00,0.0,54.536,0.007,9.799,747.4565846368,3,5,4,0.0,534.398264,0.0,51.863,38.966,33.469,21.987,61.19,81.22,13.38,754.43844
2024-05-17 04:00:00,0.0,55.648,0.007,9.75,747.6168353831,4,5,4,0.0,542.568,0.0,54.536,51.413,38.563,21.503,60.94,84.51,12.8,754.67322
2024-05-17 05:00:00,0.0,56.788,0.007,9.813,747.88790028928,5,5,4,0.0,557.260644,0.0,55.648,51.863,40.441,23.879,59.259,85.72,12.44,755.06705
2024-05-17 06:00:00,38.461,56.603,0.007,10.461,748.38219114728,6,5,4,402.340521,592.1239830000001,0.269227,56.788,54.536,38.966,25.621,57.206,82.75,13.66,755.3778
2024-05-17 07:00:00,193.645,51.613,0.007,13.853,748.7685930872001,7,5,4,2682.564185,714.994889,1.355515,56.603,55.648,51.413,27.901,54.634,73.53,16.42,755.51019
2024-05-17 08:00:00,335.924,47.105,0.008,16.944,749.0428157544001,8,5,4,5691.896255999999,798.1471199999999,2.687392,51.613,56.788,51.863,29.967,49.236,55.86,18.79,755.6809
2024-05-17 09:00:00,509.008,45.308,0.008,19.677,749.2570034591199,9,5,4,10015.750415999999,891.5255159999999,4.072064,47.105,56.603,54.536,33.469,39.024,39.88,21.9,755.78559
2024-05-17 10:00:00,644.653,43.208,0.008,21.68,749.2781102038,10,5,4,13976.07704,936.7494399999999,5.157224,45.308,51.613,55.648,38.563,28.912,37.43,23.72,755.60997
2024-05-17 11:00:00,765.769,37.556,0.008,23.429,749.30190967106,11,5,4,17941.201901,879.8995239999999,6.126152,43.208,47.105,56.788,40.441,25.367,36.93,24.67,755.44781
2024-05-17 12:00:00,843.817,34.863,0.007,24.738,749.2800303625199,12,5,4,20874.344946,862.440894,5.906719,37.556,45.308,56.603,38.966,22.792,37.27,24.87,755.40672
2024-05-17 13:00:00,852.616,33.668,0.007,24.681,749.1590003582,13,5,4,21043.415496,830.959908,5.968312,34.863,43.208,51.613,51.413,21.508,37.31,24.72,755.26705
2024-05-17 14:00:00,768.398,33.863,0.007,24.798,749.01225822852,14,5,4,19054.733604,839.7346739999999,5.378786,33.668,37.556,47.105,51.863,21.334,36.34,24.88,754.97922
2024-05-17 15:00:00,684.494,32.122,0.007,24.586,748.9101747903201,15,5,4,16828.969484,789.751492,4.791458,33.863,34.863,45.308,54.536,21.987,36.81,25.01,754.79962
2024-05-17 16:00:00,530.203,33.384,0.008,23.166,749.0244392354,16,5,4,12282.682697999999,773.373744,4.241624,32.122,33.668,43.208,55.648,21.503,36.21,25.03,754.66073
2024-05-17 17:00:00,368.905,34.4,0.008,21.377,749.2112796796,17,5,4,7886.082184999999,735.3688,2.95124,33.384,33.863,37.556,56.788,23.879,34.43,24.75,754.66483
2024-05-17 18:00:00,185.76,38.326,0.008,19.405,749.470201082,18,5,4,3604.6728,743.71603,1.48608,34.4,32.122,34.863,56.603,25.621,38.68,24.01,754.95877
2024-05-17 19:00:00,28.343,43.175,0.008,17.107,749.9340019197,19,5,4,484.863701,738.5947249999999,0.226744,38.326,33.384,33.668,51.613,27.901,42.49,22.77,755.51489
2024-05-17 20:00:00,0.0,47.767,0.009,14.974,750.4009530178,20,5,4,0.0,715.263058,0.0,43.175,34.4,33.863,47.105,29.967,44.92,21.1,756.01192
2024-05-17 21:00:00,0.0,49.811,0.009,13.47,750.7924853818,21,5,4,0.0,670.95417,0.0,47.767,38.326,32.122,45.308,33.469,49.99,19.69,756.62007
2024-05-17 22:00:00,0.0,51.65,0.008,12.776,750.9656746976,22,5,4,0.0,659.8804,0.0,49.811,43.175,33.384,43.208,38.563,55.93,18.31,756.95782
2024-05-17 23:00:00,0.0,51.232,0.008,12.5,751.06847819532,23,5,4,0.0,640.4,0.0,51.65,47.767,34.4,37.556,40.441,61.09,17.16,757.18875
2024-05-18 00:00:00,0.0,53.201,0.008,12.011,751.2861761902001,0,5,5,0.0,638.997211,0.0,51.232,49.811,38.326,34.863,38.966,67.53,16.04,757.16439
2024-05-18 01:00:00,0.0,54.942,0.008,12.383,751.1869429876,1,5,5,0.0,680.346786,0.0,53.201,51.65,43.175,33.668,51.413,71.13,15.07,757.15721
2024-05-18 02:00:00,0.0,55.208,0.008,12.426,751.205094488,2,5,5,0.0,686.014608,0.0,54.942,51.232,47.767,33.863,51.863,73.08,14.51,757.29401
2024-05-18 03:00:00,0.0,57.575,0.008,11.883,751.33917557112,3,5,5,0.0,684.163725,0.0,55.208,53.201,49.811,32.122,54.536,75.66,14.28,757.54061
2024-05-18 04:00:00,0.0,58.459,0.008,11.736,751.4094488799001,4,5,5,0.0,686.074824,0.0,57.575,54.942,51.65,33.384,55.648,77.87,13.84,757.6333
2024-05-18 05:00:00,0.0,58.099,0.007,11.542,751.5711247439999,5,5,5,0.0,670.5786579999999,0.0,58.459,55.208,51.232,34.4,56.788,80.55,13.36,757.8182
2024-05-18 06:00:00,39.199,57.798,0.007,12.104,751.853148056,6,5,5,474.46469599999995,699.586992,0.274393,58.099,57.575,53.201,38.326,56.603,76.79,14.51,758.19622
2024-05-18 07:00:00,210.16,52.658,0.008,15.82,752.0313252841,7,5,5,3324.7312,833.04956,1.68128,57.798,58.459,54.942,43.175,51.613,68.38,17.4,758.36547
2024-05-18 08:00:00,402.633,49.774,0.008,19.498,752.23115680214,8,5,5,7850.538234,970.493452,3.2210639999999997,52.658,58.099,55.208,47.767,47.105,58.23,19.9,758.58085
2024-05-18 09:00:00,604.437,47.33,0.008,23.072,752.1954763527999,9,5,5,13945.570464,1091.99776,4.835496,49.774,57.798,57.575,49.811,45.308,49.59,22.45,758.66066
2024-05-18 10:00:00,760.83,43.975,0.009,24.655,752.06044269094,10,5,5,18758.26365,1084.203625,6.8474699999999995,47.33,52.658,58.459,51.65,43.208,47.67,23.93,758.49256
2024-05-18 11:00:00,873.056,42.033,0.009,26.102,751.8358216238,11,5,5,22788.507712000002,1097.145366,7.857504,43.975,49.774,58.099,51.232,37.556,41.61,26.26,758.04595
2024-05-18 12:00:00,894.683,40.623,0.009,27.241,751.54692774388,12,5,5,24372.059602999998,1106.6111429999999,8.052147,42.033,47.33,57.798,53.201,34.863,35.3,27.54,757.3536
2024-05-18 13:00:00,926.437,38.106,0.008,27.596,751.0862846672,13,5,5,25565.955452000002,1051.573176,7.4114960000000005,40.623,43.975,52.658,54.942,33.668,34.86,27.11,756.68746
2024-05-18 14:00:00,855.987,35.159,0.008,27.563,750.6087201918,14,5,5,23593.569680999997,969.0875169999999,6.8478959999999995,38.106,42.033,49.774,55.208,33.863,35.12,26.9,756.26734
2024-05-18 15:00:00,734.454,34.227,0.008,27.282,750.2955693068001,15,5,5,20037.374028,933.7810139999999,5.8756319999999995,35.159,40.623,47.33,57.575,32.122,35.82,27.0,755.8621
2024-05-18 16:00:00,583.532,34.26,0.008,25.737,750.2636916718001,16,5,5,15018.363084,881.7496199999999,4.668256,34.227,38.106,43.975,58.459,33.384,38.14,26.98,755.58939
2024-05-18 17:00:00,405.899,34.211,0.008,24.024,750.2871686124,17,5,5,9751.317576000001,821.8850639999999,3.247192,34.26,35.159,42.033,58.099,34.4,34.96,26.87,755.50765
2024-05-18 18:00:00,197.238,36.547,0.009,22.126,750.4345107916799,18,5,5,4364.087988,808.638922,1.7751419999999998,34.211,34.227,40.623,57.798,38.326,38.3,25.95,755.70287
2024-05-18 19:00:00,30.105,43.302,0.009,19.546,750.762182877,19,5,5,588.43233,846.380892,0.270945,36.547,34.26,38.106,52.658,43.175,47.79,24.82,756.13896
2024-05-18 20:00:00,0.0,45.686,0.009,17.201,751.1154620789999,20,5,5,0.0,785.844886,0.0,43.302,34.211,35.159,49.774,47.767,55.69,23.19,756.83444
2024-05-18 21:00:00,0.0,48.743,0.009,15.431,751.4667161136,21,5,5,0.0,752.153233,0.0,45.686,36.547,34.227,47.33,49.811,60.62,21.78,757.48455
2024-05-18 22:00:00,0.0,52.075,0.009,14.797,751.68215642186,22,5,5,0.0,770.5537750000001,0.0,48.743,43.302,34.26,43.975,51.65,64.93,20.68,757.72635
2024-05-18 23:00:00,0.0,54.012,0.009,14.301,751.8025188710001,23,5,5,0.0,772.425612,0.0,52.075,45.686,34.211,42.033,51.232,68.96,19.68,757.66382
2024-05-19 00:00:00,0.0,55.146,0.009,13.816,751.814144832,0,5,6,0.0,761.897136,0.0,54.012,48.743,36.547,40.623,53.201,72.66,18.7,757.59131
2024-05-19 01:00:00,0.0,58.083,0.009,13.8,751.3185038624,1,5,6,0.0,801.5454,0.0,55.146,52.075,43.302,38.106,54.942,76.13,17.83,757.45715
2024-05-19 02:00:00,0.0,57.239,0.009,13.457,751.1279131082,2,5,6,0.0,770.265223,0.0,58.083,54.012,45.686,35.159,55.208,78.24,17.19,757.14833
2024-05-19 03:00:00,0.0,58.259,0.009,13.106,750.8230504083,3,5,6,0.0,763.542454,0.0,57.239,55.146,48.743,34.227,57.575,79.42,16.64,757.04283
2024-05-19 04:00:00,0.0,58.536,0.009,12.978,750.8070365846,4,5,6,0.0,759.680208,0.0,58.259,58.083,52.075,34.26,58.459,81.27,16.02,756.83329
2024-05-19 05:00:00,0.0,59.484,0.008,12.899,750.7948480771,5,5,6,0.0,767.2841159999999,0.0,58.536,57.239,54.012,34.211,58.099,81.86,15.69,756.99849
2024-05-19 06:00:00,40.373,59.669,0.009,13.534,750.8676415942,6,5,6,546.408182,807.560246,0.36335699999999993,59.484,58.259,55.146,36.547,57.798,78.57,17.02,757.1363
2024-05-19 07:00:00,194.388,56.913,0.009,16.985,750.91611810126,7,5,6,3301.68018,966.6673049999999,1.7494919999999998,59.669,58.536,58.083,43.302,52.658,67.07,20.5,757.05224
2024-05-19 08:00:00,390.412,53.972,0.009,20.185,750.957198997,8,5,6,7880.466219999999,1089.42482,3.5137079999999994,56.913,59.484,57.239,45.686,49.774,59.11,23.21,757.01118
2024-05-19 09:00:00,597.224,48.984,0.009,23.257,750.89954923168,9,5,6,13889.638568000002,1139.220888,5.375016,53.972,59.669,58.259,48.743,47.33,53.82,24.91,756.79722
2024-05-19 10:00:00,782.11,44.537,0.009,25.341,750.6415729074,10,5,6,19819.449510000002,1128.6121170000001,7.038989999999999,48.984,56.913,58.536,52.075,43.975,48.63,25.73,756.54234
2024-05-19 11:00:00,887.093,41.72,0.009,27.206,750.3288720596,11,5,6,24134.252158,1135.03432,7.983836999999999,44.537,53.972,59.484,54.012,42.033,43.12,27.46,756.06023
2024-05-19 12:00:00,912.646,39.516,0.009,28.823,749.8813100642,12,5,6,26305.195658,1138.969668,8.213814,41.72,48.984,59.669,55.146,40.623,38.28,28.07,755.59905
2024-05-19 13:00:00,938.886,38.186,0.009,29.091,749.271809683,13,5,6,27313.132626,1110.868926,8.449974,39.516,44.537,56.913,58.083,38.106,36.03,27.93,755.01765
2024-05-19 14:00:00,882.609,37.727,0.009,29.209,748.69656463334,14,5,6,25780.126281,1101.9679429999999,7.943480999999999,38.186,41.72,53.972,57.239,35.159,27.22,28.46,754.52366
2024-05-19 15:00:00,759.764,37.403,0.009,29.099,748.22639576926,15,5,6,22108.372636,1088.389897,6.837876,37.727,39.516,48.984,58.259,34.227,28.37,28.71,754.16862
2024-05-19 16:00:00,581.761,35.951,0.009,27.448,748.0804112022,16,5,6,15968.175927999999,986.783048,5.235848999999999,37.403,38.186,44.537,58.536,34.26,33.9,28.94,754.09042
2024-05-19 17:00:00,392.42,36.339,0.01,25.546,748.0337573457999,17,5,6,10024.76132,928.3160939999999,3.9242000000000004,35.951,37.727,41.72,59.484,34.211,35.17,28.48,754.08756
2024-05-19 18:00:00,197.3,35.742,0.01,23.413,748.02675176672,18,5,6,4619.3849,836.8274459999999,1.973,36.339,37.403,39.516,59.669,36.547,31.0,26.87,754.29133
